bureau_id,sme_id,pull_date,has_bank_account,has_mobile_money,has_loan_account,has_credit_card,has_debit_card,has_internet_banking,n_previous_loans,n_defaults,total_borrowed_usd,current_outstanding_usd,worst_payment_delay_days,uses_informal_lender,uses_friends_family_savings,collateral_type,collateral_value_usd,bureau_score
BUR_SODQV6JD,SME_01356,2022-12-15,Have now,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,Sometimes,No,none,,488.0
BUR_UCK71RXP,SME_03487,2020-01-26,Never had,Have now,Never had,Never had,Never had,Never had,1,0,4217.95,262.43,0.0,No,No,inventory,4466.58,
BUR_2BG3H221,SME_02491,2021-08-31,Never had,Never had,Have now,Never had,Never had,Never had,1,0,1968.41,770.49,0.0,No,Sometimes,none,,
BUR_6B3E5N9W,SME_02848,2020-05-20,Never had,Have now,Have now,Never had,Never had,Never had,4,1,25392.12,14992.38,0.0,Sometimes,No,inventory,753.48,
BUR_PHML0SWV,SME_04678,2023-11-02,Have now,Have now,Never had,Have now,Have now,Never had,0,0,0.0,0.0,,Sometimes,No,none,,621.0
BUR_D2VN47OV,SME_04409,2023-08-30,Have now,Never had,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,Sometimes,Sometimes,equipment,907.41,
BUR_BY2YNUNV,SME_01319,2023-05-21,Have now,Used to have but don't have now,Never had,Never had,Have now,Never had,1,0,2238.21,1289.49,0.0,No,No,none,,
BUR_IEWR2S1U,SME_02000,2023-07-18,Never had,Used to have but don't have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,Yes,inventory,2195.56,
BUR_B5KBE3MU,SME_01003,2022-07-18,Never had,Used to have but don't have now,Never had,Never had,Never had,Never had,1,0,3465.83,1231.09,0.0,No,Yes,none,,
BUR_NG1596NO,SME_00345,2023-11-29,Never had,Have now,Never had,Never had,Have now,Never had,3,3,11979.14,7491.05,0.0,No,No,none,,
BUR_IYDDKGC1,SME_03854,2023-09-30,Have now,Used to have but don't have now,Have now,Never had,Have now,Never had,3,0,7058.06,3327.71,30.0,No,No,none,,530.0
BUR_D80CVY76,SME_01918,2021-08-28,Never had,Used to have but don't have now,Never had,Never had,Never had,Never had,2,1,4255.14,1572.84,0.0,No,No,inventory,5237.39,
BUR_TP9MFRJP,SME_02034,2022-12-15,Never had,Have now,Used to have but don't have now,Never had,Have now,Never had,1,0,17160.9,10236.26,0.0,Yes,No,none,,
BUR_NIG5PA99,SME_00780,2022-10-18,Have now,Have now,Used to have but don't have now,Never had,Have now,Have now,0,0,0.0,0.0,,No,No,none,,
BUR_SOK8CJN8,SME_02985,2021-08-10,Never had,Used to have but don't have now,Never had,Never had,Never had,Never had,1,0,6962.38,1270.2,0.0,No,Yes,none,,
BUR_DRF9V5CZ,SME_04403,2023-05-05,Never had,Have now,Never had,Never had,Never had,Never had,2,0,665.93,404.64,0.0,No,No,none,,
BUR_SD0YX30F,SME_02988,2022-08-07,Never had,Have now,Have now,Never had,Have now,Never had,1,0,2303.6,1014.42,0.0,No,Sometimes,equipment,395.48,
BUR_OOFHB17G,SME_04942,2022-07-19,Never had,Have now,Never had,Never had,Never had,Never had,1,0,4228.23,2127.31,0.0,No,No,none,,
BUR_NQEIFAAE,SME_00982,2020-12-19,Never had,Have now,Never had,Never had,Never had,Have now,2,3,3445.08,347.4,0.0,No,No,none,,
BUR_LXHW08CD,SME_00721,2022-11-30,Never had,Have now,Never had,Never had,Never had,Never had,4,1,2509.24,1116.86,0.0,No,No,none,,
BUR_M6MKCUYV,SME_00003,2022-02-15,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,inventory,974.75,
BUR_CZHLQGA9,SME_01709,2023-03-28,Never had,Never had,Have now,Never had,Have now,Never had,3,0,1901.3,561.1,30.0,Yes,No,equipment,101950.95,
BUR_6RI7ASJB,SME_01433,2021-01-21,Never had,Have now,Never had,Never had,Never had,Never had,2,0,2132.16,1400.12,0.0,No,No,inventory,58837.77,
BUR_F9J2ZJD7,SME_03534,2023-01-25,Never had,Have now,Never had,Never had,Never had,Never had,1,1,7296.15,4090.34,0.0,No,No,land,1580.75,
BUR_LZN8CBEL,SME_00185,2020-11-14,Used to have but don't have now,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,Yes,none,,641.0
BUR_3E5WQMD2,SME_00731,2022-07-18,Used to have but don't have now,Never had,Have now,Never had,Never had,Have now,0,0,0.0,0.0,,No,No,none,,461.0
BUR_7OPCITNQ,SME_01192,2023-08-10,Have now,Never had,Never had,Never had,Have now,Never had,2,0,2070.84,1612.33,60.0,Sometimes,No,equipment,4422.25,692.0
BUR_W3GOR847,SME_00609,2021-02-14,Never had,Never had,Never had,Never had,Never had,Never had,2,1,1741.47,639.47,0.0,Sometimes,Yes,none,,
BUR_N70HOPZC,SME_04320,2021-09-07,Never had,Never had,Never had,Used to have but don't have now,Never had,Never had,4,2,1912.02,835.98,0.0,No,No,guarantor,1278.51,
BUR_HG0ELCCS,SME_04871,2020-01-25,Have now,Have now,Never had,Never had,Have now,Never had,2,1,17974.32,5772.59,0.0,Sometimes,No,none,,485.0
BUR_UF81VJL5,SME_03650,2021-11-07,Never had,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,land,4498.0,
BUR_4738F6NB,SME_00996,2021-02-02,Never had,Have now,Never had,Never had,Never had,Never had,1,0,4308.72,3407.57,0.0,No,No,none,,
BUR_CM6A5SHT,SME_01974,2020-05-01,Have now,Never had,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,equipment,10761.34,331.0
BUR_PJ9AH4NZ,SME_03361,2023-06-24,Never had,Have now,Never had,Never had,Never had,Never had,1,1,12012.96,2599.62,0.0,Sometimes,No,none,,
BUR_G2LP5ENU,SME_03126,2022-05-14,Have now,Have now,Never had,Never had,Have now,Never had,2,1,11864.65,1389.35,60.0,No,No,none,,594.0
BUR_BMJ5MWU0,SME_01748,2022-06-08,Never had,Have now,Used to have but don't have now,Never had,Never had,Never had,3,0,7092.39,2400.23,0.0,No,Yes,land,7575.97,
BUR_ABGA2QEI,SME_01250,2023-09-23,Have now,Have now,Have now,Never had,Have now,Never had,1,0,6649.56,1669.0,0.0,No,No,none,,525.0
BUR_OALQ0K69,SME_04026,2022-02-02,Have now,Have now,Never had,Never had,Have now,Never had,1,1,2838.19,120.03,30.0,No,Sometimes,none,,539.0
BUR_1AKUSJ9I,SME_02870,2021-08-31,Have now,Have now,Never had,Never had,Have now,Never had,1,1,2041.0,95.78,0.0,No,No,none,,431.0
BUR_YZDS1PX6,SME_02042,2020-06-13,Never had,Never had,Never had,Never had,Never had,Never had,1,0,4062.28,568.11,0.0,No,No,land,10045.12,
BUR_OY2SC7J0,SME_01174,2021-02-19,Never had,Used to have but don't have now,Never had,Never had,Never had,Never had,1,0,8563.31,2828.99,0.0,No,No,land,7819.72,
BUR_RFGGLKPA,SME_00084,2022-02-07,Have now,Have now,Have now,Never had,Have now,Never had,1,0,5019.28,2939.73,0.0,Sometimes,No,none,,742.0
BUR_1WYYZE1D,SME_04333,2020-08-04,Never had,Have now,Have now,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,land,1654.35,
BUR_QVSUF2GA,SME_04096,2023-11-17,Never had,Have now,Never had,Never had,Have now,Never had,1,1,4642.09,1025.12,0.0,Sometimes,Sometimes,none,,
BUR_RHXLQGNY,SME_00724,2022-05-21,Never had,Never had,Never had,Never had,Never had,Never had,1,0,5944.46,2435.91,0.0,Sometimes,No,guarantor,7558.84,
BUR_JULHWXZL,SME_04450,2023-05-17,Have now,Never had,Never had,Never had,Have now,Never had,3,0,1790.61,724.13,0.0,No,No,none,,
BUR_AZEIVF92,SME_03649,2023-05-05,Have now,Have now,Have now,Never had,Have now,Never had,1,1,5150.46,103.65,30.0,No,No,none,,671.0
BUR_HHC6ML80,SME_00086,2020-02-27,Used to have but don't have now,Have now,Never had,Never had,Have now,Never had,3,0,635.11,238.84,0.0,No,No,none,,582.0
BUR_H80JK5OK,SME_02640,2020-07-18,Have now,Have now,Have now,Never had,Have now,Never had,1,0,24209.22,6624.08,0.0,No,No,none,,591.0
BUR_NHOFPRLH,SME_04962,2020-11-02,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,none,,
BUR_CN54SS95,SME_01560,2023-03-30,Never had,Never had,Never had,Never had,Never had,Never had,1,1,31878.47,15129.73,0.0,No,Sometimes,none,,
BUR_F37PHOR0,SME_00718,2021-07-01,Have now,Have now,Never had,Never had,Have now,Never had,3,0,852.77,623.35,0.0,No,No,equipment,933.75,678.0
BUR_DS9BCYOM,SME_00038,2022-08-13,Never had,Have now,Never had,Never had,Never had,Never had,2,0,9264.51,4491.62,90.0,Sometimes,No,none,,
BUR_GOAG9XRN,SME_02210,2021-06-20,Have now,Have now,Never had,Never had,Have now,Have now,1,2,3786.22,2229.21,0.0,Sometimes,No,none,,
BUR_DVNPUUKH,SME_03805,2020-10-30,Never had,Have now,Never had,Never had,Never had,Have now,0,0,0.0,0.0,,No,No,none,,
BUR_9QCX55UR,SME_00762,2021-01-31,Never had,Never had,Never had,Never had,Never had,Never had,1,0,32026.76,5251.41,0.0,No,Sometimes,none,,
BUR_HNYJ7ODY,SME_00586,2023-02-19,Never had,Never had,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,equipment,591.19,
BUR_Y37XS825,SME_02641,2021-05-24,Have now,Never had,Never had,Never had,Have now,Never had,1,0,6722.14,4542.5,0.0,No,No,land,6295.2,492.0
BUR_7QG4BB3M,SME_03236,2022-05-29,Have now,Have now,Have now,Never had,Have now,Never had,2,0,1823.67,87.51,0.0,No,No,inventory,387.32,750.0
BUR_M9X2ER34,SME_03013,2021-11-18,Never had,Used to have but don't have now,Never had,Never had,Never had,Never had,1,2,1153.49,777.74,60.0,No,No,none,,
BUR_GXVNJ78N,SME_04937,2022-01-30,Never had,Never had,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,land,14366.6,
BUR_05ZE5UBL,SME_01002,2021-01-14,Never had,Have now,Never had,Never had,Never had,Never had,1,0,2786.95,2198.38,0.0,No,No,none,,
BUR_BU8IYW1I,SME_00631,2020-11-30,Never had,Have now,Never had,Never had,Never had,Never had,2,0,2261.15,1032.45,0.0,No,No,equipment,349.89,
BUR_UDW0U0N0,SME_01871,2022-05-03,Never had,Have now,Never had,Never had,Never had,Never had,1,1,2924.03,472.59,0.0,No,No,none,,
BUR_LILN0VBU,SME_00898,2022-05-10,Have now,Have now,Never had,Never had,Have now,Never had,1,0,2459.44,704.59,0.0,Sometimes,No,inventory,8400.91,545.0
BUR_QW4B6EMX,SME_01078,2021-12-27,Never had,Have now,Never had,Never had,Have now,Never had,1,0,7964.66,5731.0,0.0,Sometimes,No,equipment,1419.7,
BUR_P4F7CRAX,SME_00897,2022-11-10,Never had,Have now,Never had,Never had,Never had,Never had,1,0,22081.4,847.01,0.0,No,No,none,,
BUR_SBURO6L4,SME_01065,2020-08-16,Have now,Have now,Never had,Never had,Have now,Have now,1,0,9816.94,3269.62,0.0,Sometimes,No,land,272.66,434.0
BUR_DW3NH20X,SME_00908,2022-01-10,Never had,Have now,Never had,Never had,Never had,Have now,0,0,0.0,0.0,,No,No,none,,
BUR_GXL4D7UH,SME_04947,2021-07-24,Have now,Never had,Have now,Never had,Have now,Never had,2,0,13137.8,8678.28,60.0,No,Sometimes,inventory,2368.78,615.0
BUR_I18CQWKK,SME_04360,2020-03-08,Never had,Have now,Never had,Never had,Never had,Used to have but don't have now,0,0,0.0,0.0,,No,Sometimes,none,,
BUR_08R739V6,SME_03426,2023-08-04,Never had,Have now,Have now,Never had,Never had,Never had,2,0,2234.36,218.53,0.0,No,No,guarantor,272.65,
BUR_PUUIA7QX,SME_00119,2023-06-28,Never had,Have now,Used to have but don't have now,Never had,Have now,Have now,2,0,3809.85,31.55,0.0,No,No,guarantor,1996.02,
BUR_8VXIGHCL,SME_04068,2022-07-24,Never had,Have now,Never had,Never had,Never had,Never had,2,1,1288.81,329.74,0.0,No,No,inventory,11419.45,
BUR_EB3IM4UG,SME_01255,2020-09-25,Never had,Have now,Never had,Never had,Never had,Have now,2,0,3270.3,2532.88,0.0,No,No,none,,
BUR_PYFDBHXH,SME_01137,2022-12-18,Never had,Have now,Never had,Never had,Never had,Never had,1,0,3617.9,1977.37,0.0,No,No,guarantor,18836.98,
BUR_DQ19I62C,SME_00270,2022-05-18,Never had,Have now,Have now,Never had,Have now,Never had,1,0,662.22,446.19,60.0,No,Sometimes,land,3123.76,
BUR_4Q8XD0GL,SME_01934,2020-03-17,Never had,Have now,Never had,Never had,Never had,Never had,1,0,18178.38,3706.23,0.0,No,No,equipment,8274.45,
BUR_LO5TH2R8,SME_02217,2022-11-06,Never had,Have now,Never had,Never had,Never had,Never had,1,0,1359.53,117.13,0.0,No,No,none,,
BUR_IILC5VIZ,SME_02743,2020-12-22,Have now,Have now,Never had,Never had,Have now,Never had,2,0,715.89,153.56,0.0,No,No,equipment,299.42,430.0
BUR_GJRAUG50,SME_04230,2021-03-14,Never had,Never had,Have now,Never had,Never had,Never had,2,1,3691.75,1715.74,0.0,Sometimes,No,none,,
BUR_V91ZWW2V,SME_01155,2023-01-10,Have now,Never had,Never had,Never had,Have now,Never had,2,1,5968.68,3918.95,0.0,No,No,none,,614.0
BUR_URKV1XPN,SME_04185,2021-06-24,Have now,Used to have but don't have now,Never had,Never had,Have now,Never had,2,1,1798.92,836.38,0.0,Sometimes,No,none,,800.0
BUR_P9N0VHG9,SME_00517,2022-02-14,Have now,Have now,Never had,Never had,Have now,Never had,1,1,6700.05,4417.11,0.0,No,Sometimes,guarantor,3085.87,543.0
BUR_8D0GW9Q6,SME_02339,2022-05-28,Never had,Have now,Never had,Never had,Never had,Never had,2,0,45735.06,6366.84,0.0,No,No,none,,
BUR_A8VUT9Y5,SME_04224,2020-04-18,Never had,Have now,Never had,Never had,Never had,Never had,4,2,5675.21,872.55,0.0,No,No,none,,
BUR_EKXYYAKR,SME_01006,2022-12-07,Have now,Have now,Never had,Never had,Have now,Never had,2,0,2279.54,1249.87,0.0,No,No,none,,463.0
BUR_YR3UCD1S,SME_04267,2023-02-15,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,none,,
BUR_00HAVRG4,SME_03411,2022-08-07,Have now,Have now,Never had,Never had,Have now,Never had,2,0,1606.25,155.25,0.0,Sometimes,Sometimes,inventory,2376.94,819.0
BUR_NNCFK35N,SME_04798,2020-03-08,Never had,Have now,Never had,Never had,Have now,Never had,2,0,1485.51,111.91,0.0,No,No,none,,
BUR_2YWNLESQ,SME_03484,2023-07-21,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,none,,
BUR_L9S9970T,SME_02982,2022-08-19,Have now,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,none,,850.0
BUR_BVRZUZP3,SME_02111,2022-08-25,Never had,Never had,Never had,Never had,Never had,Never had,1,0,2012.07,447.1,30.0,Sometimes,No,none,,
BUR_HMKNOI55,SME_01566,2021-12-15,Never had,Never had,Never had,Never had,Never had,Never had,1,0,790.54,211.8,0.0,No,No,inventory,910.46,
BUR_TXS2C09Y,SME_03286,2023-12-12,Used to have but don't have now,Have now,Used to have but don't have now,Never had,Have now,Never had,2,1,570.57,348.47,0.0,No,No,none,,498.0
BUR_V7PD2DTJ,SME_04126,2023-06-24,Have now,Have now,Have now,Never had,Have now,Never had,2,0,4382.22,972.69,0.0,Sometimes,No,land,4496.34,677.0
BUR_FNQALKHD,SME_00172,2022-04-07,Never had,Have now,Never had,Have now,Never had,Never had,2,0,1081.05,829.85,0.0,No,No,none,,
BUR_CD5K5CZ7,SME_02152,2022-07-07,Have now,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,Sometimes,Sometimes,inventory,388.07,451.0
BUR_LIIEJ7FJ,SME_02204,2021-04-22,Never had,Never had,Have now,Never had,Have now,Never had,1,0,1460.99,508.47,0.0,No,Sometimes,equipment,1068.22,
BUR_B7RVOBS8,SME_02811,2022-02-03,Have now,Have now,Never had,Never had,Have now,Never had,1,1,2991.54,1813.28,60.0,No,No,none,,510.0
BUR_B6BSDWCI,SME_03500,2023-11-06,Never had,Have now,Never had,Have now,Never had,Never had,0,0,0.0,0.0,,No,No,inventory,7007.37,
BUR_843PAIKX,SME_02724,2020-11-14,Never had,Never had,Never had,Never had,Never had,Never had,2,0,9419.95,2752.45,0.0,No,No,none,,
BUR_5ZCENBZQ,SME_03776,2023-12-08,Never had,Never had,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,none,,
BUR_GMP4EWB7,SME_02996,2020-02-07,Never had,Never had,Used to have but don't have now,Never had,Never had,Never had,2,1,3421.91,1031.55,0.0,No,No,land,3115.06,
BUR_ZSRH4WG2,SME_03122,2023-08-10,Never had,Have now,Have now,Never had,Never had,Never had,1,0,21599.58,13325.48,30.0,No,No,none,,
BUR_FCB1C262,SME_04669,2020-07-21,Used to have but don't have now,Never had,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,land,5048.63,687.0
BUR_U9S3B5TK,SME_05142,2022-08-30,Never had,Never had,Used to have but don't have now,Used to have but don't have now,Never had,Never had,2,0,1468.25,171.29,0.0,No,No,none,,
BUR_ZBV44SGR,SME_04321,2023-07-30,Have now,Never had,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,none,,745.0
BUR_U5YHNV0K,SME_02536,2021-06-17,Never had,Never had,Never had,Never had,Never had,Never had,2,0,1762.55,1083.89,0.0,No,No,equipment,1839.93,
BUR_H8XICGKB,SME_04200,2021-07-16,Have now,Have now,Never had,Never had,Have now,Never had,2,1,1877.15,541.32,30.0,No,No,none,,
BUR_DEYEKUH8,SME_04954,2021-06-11,Never had,Never had,Never had,Never had,Never had,Never had,3,0,5698.26,99.91,0.0,No,Sometimes,none,,
BUR_SEP7DREN,SME_02236,2023-06-12,Have now,Never had,Never had,Never had,Have now,Never had,1,0,17088.3,8709.06,0.0,No,No,guarantor,632.65,
BUR_GGGMHTHE,SME_03174,2021-01-01,Never had,Never had,Never had,Never had,Never had,Never had,1,0,7306.14,4336.07,60.0,Sometimes,No,none,,
BUR_FLD9WZGK,SME_00315,2020-05-28,Never had,Have now,Never had,Never had,Never had,Have now,1,0,11677.85,8413.07,0.0,No,Sometimes,none,,
BUR_L9IPSL5U,SME_00136,2022-08-08,Never had,Never had,Have now,Never had,Never had,Never had,0,0,0.0,0.0,,No,Yes,none,,
BUR_0EI4N79E,SME_02649,2021-06-02,Have now,Never had,Never had,Never had,Have now,Never had,2,1,1833.69,1204.76,0.0,Sometimes,No,inventory,1842.06,554.0
BUR_03D8ZTBT,SME_04273,2020-11-22,Never had,Have now,Never had,Never had,Never had,Never had,2,2,5652.43,2492.2,0.0,No,No,equipment,1259.71,
BUR_7I126G2P,SME_02979,2022-12-23,Never had,Never had,Used to have but don't have now,Never had,Never had,Used to have but don't have now,0,0,0.0,0.0,,No,No,equipment,14970.8,
BUR_TT9OAW6T,SME_04114,2023-07-04,Never had,Used to have but don't have now,Never had,Never had,Have now,Never had,1,0,8191.88,4601.68,0.0,No,Yes,equipment,150747.53,
BUR_AZOAHEBB,SME_02566,2022-08-29,Have now,Have now,Never had,Never had,Have now,Never had,3,0,5179.88,813.48,0.0,No,No,guarantor,16831.89,
BUR_FJQ2NXBI,SME_01309,2022-11-22,Have now,Have now,Never had,Never had,Have now,Used to have but don't have now,4,1,15616.91,8591.47,0.0,No,No,land,283.78,624.0
BUR_2VLHXT4Y,SME_03602,2021-04-05,Have now,Have now,Never had,Never had,Have now,Never had,2,0,6119.72,2611.66,0.0,No,No,none,,320.0
BUR_GJGDDS4S,SME_01920,2021-12-07,Have now,Have now,Never had,Never had,Have now,Never had,3,1,2206.43,1278.16,0.0,No,No,land,2463.84,397.0
BUR_RM8Y96TL,SME_00062,2023-07-05,Never had,Have now,Never had,Never had,Never had,Never had,2,0,12184.49,882.4,0.0,No,No,land,431.66,
BUR_DSA6VI6Q,SME_05054,2021-09-05,Never had,Have now,Used to have but don't have now,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,none,,
BUR_GKAAZK3J,SME_01075,2020-10-26,Have now,Have now,Never had,Never had,Have now,Never had,3,3,2058.44,1635.73,0.0,No,Sometimes,none,,741.0
BUR_44QOQ92B,SME_04379,2021-08-28,Have now,Have now,Never had,Never had,Have now,Never had,1,0,2697.68,1141.29,0.0,No,No,equipment,7822.75,
BUR_RDBGN1HD,SME_02833,2020-06-09,Never had,Never had,Never had,Never had,Never had,Never had,2,1,3337.51,139.92,0.0,Sometimes,No,none,,
BUR_4P736XHN,SME_02507,2023-06-27,Have now,Never had,Never had,Never had,Have now,Never had,3,1,744.94,109.03,0.0,No,No,inventory,1673.69,399.0
BUR_33S68D5K,SME_02156,2021-07-02,Never had,Have now,Never had,Used to have but don't have now,Never had,Never had,1,0,4657.38,3406.36,0.0,Sometimes,No,guarantor,976.53,
BUR_CP38TOUA,SME_04222,2020-06-17,Used to have but don't have now,Never had,Never had,Never had,Never had,Never had,1,0,2377.81,1258.67,0.0,No,No,none,,466.0
BUR_J4SUJVBB,SME_01259,2021-02-25,Used to have but don't have now,Have now,Never had,Never had,Never had,Used to have but don't have now,1,0,4024.14,3042.99,0.0,Sometimes,No,land,10192.8,730.0
BUR_VMTIX4ZQ,SME_00926,2021-06-26,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,Sometimes,none,,
BUR_FLREZMD2,SME_05023,2020-11-23,Never had,Used to have but don't have now,Never had,Never had,Have now,Never had,2,0,8103.3,4210.73,30.0,Sometimes,Yes,none,,
BUR_037ZUBKM,SME_02301,2022-08-25,Never had,Never had,Have now,Never had,Never had,Never had,2,0,5572.8,3670.14,120.0,Sometimes,Yes,inventory,2985.44,
BUR_Y6OU7CKP,SME_01530,2022-01-18,Never had,Never had,Never had,Never had,Never had,Used to have but don't have now,1,0,2373.06,111.75,0.0,No,Yes,none,,
BUR_CLL17LTK,SME_04975,2022-07-01,Used to have but don't have now,Never had,Never had,Never had,Never had,Never had,1,1,1715.87,978.07,0.0,Yes,No,inventory,737.64,362.0
BUR_OF1YRZMB,SME_03097,2022-04-05,Never had,Have now,Never had,Never had,Never had,Never had,4,0,2161.63,609.51,0.0,No,Yes,guarantor,2117.59,
BUR_DU658EDS,SME_02229,2020-02-17,Have now,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,none,,
BUR_CIEQ95TN,SME_03264,2022-09-10,Never had,Have now,Never had,Never had,Have now,Never had,2,1,4281.1,703.58,0.0,No,No,land,1375.99,
BUR_2ARHRLRO,SME_03082,2022-11-08,Never had,Have now,Never had,Never had,Never had,Never had,2,1,1391.63,267.71,0.0,No,No,none,,
BUR_HVJGC8AF,SME_03816,2023-06-03,Never had,Have now,Never had,Never had,Never had,Never had,1,0,14832.14,1534.17,60.0,No,Yes,none,,
BUR_OZ7CD7BV,SME_02984,2020-11-11,Have now,Have now,Never had,Never had,Have now,Have now,2,1,12576.14,4555.45,0.0,No,Sometimes,none,,774.0
BUR_Y70CT91B,SME_00021,2021-10-24,Never had,Have now,Used to have but don't have now,Never had,Never had,Never had,1,0,18118.26,10611.67,0.0,No,No,none,,
BUR_LCM514C3,SME_01495,2022-09-08,Never had,Have now,Have now,Never had,Never had,Never had,2,2,4829.47,2882.45,30.0,Sometimes,No,none,,
BUR_L3SHYUHE,SME_00644,2023-03-20,Never had,Never had,Never had,Never had,Never had,Never had,3,0,2685.49,1806.89,0.0,No,No,none,,
BUR_J54E4CV7,SME_02564,2022-04-26,Have now,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,none,,659.0
BUR_69JOQV4K,SME_03871,2020-08-25,Have now,Have now,Never had,Never had,Have now,Never had,1,0,2707.72,1245.91,0.0,No,No,equipment,26223.94,609.0
BUR_RRZXIJEB,SME_00833,2023-01-24,Never had,Never had,Never had,Never had,Never had,Never had,3,2,1536.54,959.42,0.0,No,No,equipment,1432.85,
BUR_BEM65JSS,SME_04907,2020-08-31,Never had,Used to have but don't have now,Never had,Never had,Never had,Never had,1,1,9267.51,1152.39,0.0,Sometimes,No,none,,
