interaction_id,sme_id,product_id,interaction_type,interaction_date,amount_requested_usd,amount_approved_usd,satisfaction_score,repayment_rate_pct,reason_rejection,channel
24344,SME_05123,6,application,2018-12-01,,,,,,mobile_app
24345,SME_05123,6,approved,2018-12-02,,,,,,mobile_app
24346,SME_05123,6,completed,2019-05-01,,,5.0,,,mobile_app
24347,SME_05124,1,application,2011-03-12,1799.73,,,,,agent
24348,SME_05124,1,approved,2011-03-21,1799.73,1540.14,,,,agent
24349,SME_05124,1,completed,2006-08-11,1799.73,1540.14,,90.1,,agent
24350,SME_05124,8,application,2007-11-29,3307.47,,,,,mobile_app
24351,SME_05124,8,approved,2007-12-02,3307.47,2339.56,,,,mobile_app
24352,SME_05124,8,completed,2008-10-24,3307.47,2339.56,3.0,98.4,,mobile_app
24353,SME_05127,4,application,2022-04-25,,,,,,partner
24354,SME_05127,4,approved,2022-05-06,,,,,,partner
24355,SME_05127,6,application,2020-01-05,,,,,,mobile_app
24356,SME_05127,6,approved,2020-01-09,,,,,,mobile_app
24357,SME_05127,6,completed,2020-03-12,,,4.0,,,mobile_app
24358,SME_05128,6,application,2015-02-25,,,,,,mobile_app
24359,SME_05128,6,approved,2015-03-06,,,,,,mobile_app
24360,SME_05128,6,completed,2015-07-08,,,4.0,,,mobile_app
24361,SME_05129,4,application,2019-07-29,,,,,,branch
24362,SME_05129,4,approved,2019-08-11,,,,,,branch
24363,SME_05129,4,completed,2019-10-31,,,3.0,,,branch
24364,SME_05130,6,application,2018-11-28,,,,,,branch
24365,SME_05130,6,approved,2018-12-04,,,,,,branch
24366,SME_05130,6,completed,2019-04-03,,,4.0,,,branch
24367,SME_05130,8,application,2023-03-15,2947.82,,,,,mobile_app
24368,SME_05130,8,approved,2023-03-28,2947.82,2602.14,,,,mobile_app
24369,SME_05130,8,completed,2023-09-21,2947.82,2602.14,5.0,88.3,,mobile_app
24370,SME_05131,1,rejected,2023-07-25,437.82,,,,documentation_missing,branch
24371,SME_05132,3,inquiry,2016-08-14,,,,,,agent
24372,SME_05132,5,rejected,2017-08-31,,,,,sector_not_eligible,branch
24373,SME_05132,6,application,2019-10-20,,,,,,branch
24374,SME_05132,6,approved,2019-10-23,,,,,,branch
24375,SME_05132,6,defaulted,2019-12-12,,,1.0,,,branch
24376,SME_05133,1,application,2018-05-13,4197.65,,,,,mobile_app
24377,SME_05133,1,approved,2018-05-19,4197.65,4039.97,,,,mobile_app
24378,SME_05133,1,completed,2018-11-08,4197.65,5087.348084539859,5.0,86.4,,mobile_app
24379,SME_05133,2,application,2018-11-29,230.8,,,,,branch
24380,SME_05133,2,approved,2018-12-06,230.8,213.18,,,,branch
24381,SME_05133,2,completed,2019-04-23,230.8,213.18,5.0,92.9,,branch
24382,SME_05133,7,application,2020-03-02,4187.63,,,,,branch
24383,SME_05133,7,approved,2020-03-06,4187.63,3520.72,,,,branch
24384,SME_05134,5,inquiry,2023-12-11,,,,,,agent
24385,SME_05135,7,application,2017-08-28,1548.64,,,,,mobile_app
24386,SME_05135,7,approved,2017-09-02,1548.64,1132.16,,,,mobile_app
24387,SME_05135,7,completed,2017-10-27,1548.64,1132.16,4.0,98.8,,mobile_app
24388,SME_05136,8,application,2015-06-16,1137.01,,,,,branch
24389,SME_05136,8,approved,2015-06-28,1137.01,850.94,,,,branch
24390,SME_05137,2,rejected,2015-08-16,4959.17,,,,documentation_missing,mobile_app
24391,SME_05137,4,rejected,2015-06-16,,,,,poor_credit_history,mobile_app
24392,SME_05138,1,application,2019-05-11,1030.09,,,,,partner
24393,SME_05138,1,approved,2019-05-22,1030.09,866.6,,,,partner
24394,SME_05138,1,completed,2020-03-22,1030.09,866.6,4.0,94.0,,partner
24395,SME_05138,3,rejected,2017-10-31,,,,,insufficient_revenue,mobile_app
24396,SME_05139,1,application,2008-04-02,276.84,,,,,branch
24397,SME_05139,1,approved,2008-04-11,276.84,234.38,,,,branch
24398,SME_05139,6,application,2006-11-13,,,,,,agent
24399,SME_05139,6,approved,2006-11-25,,,,,,agent
24400,SME_05139,7,inquiry,2007-03-06,,,,,,branch
24401,SME_05140,2,rejected,2023-07-20,1935.18,,,,sector_not_eligible,mobile_app
24402,SME_05140,3,application,2025-11-01,,,,,,mobile_app
24403,SME_05140,3,approved,2025-11-05,,,,,,mobile_app
24404,SME_05140,3,completed,2026-03-04,,,3.0,,,mobile_app
24405,SME_05140,5,application,2024-04-17,,,,,,mobile_app
24406,SME_05140,5,approved,2024-04-25,,,,,,mobile_app
24407,SME_05140,6,inquiry,2023-07-14,,,,,,branch
24408,SME_05140,8,application,2025-01-09,8757.55,,,,,mobile_app
24409,SME_05140,8,approved,2025-01-21,8757.55,6451.39,,,,mobile_app
24410,SME_05140,8,completed,2025-08-08,8757.55,6451.39,4.0,85.7,,mobile_app
24411,SME_05141,1,application,2008-01-23,3289.22,,,,,branch
24412,SME_05141,1,approved,2008-01-30,3289.22,2430.69,,,,branch
24413,SME_05141,1,completed,2008-11-02,3289.22,2430.69,5.0,95.8,,branch
24414,SME_05141,4,rejected,2007-03-31,,,,,documentation_missing,branch
24415,SME_05143,2,application,2009-02-20,192.09,,,,,agent
24416,SME_05143,2,approved,2009-03-03,192.09,134.74,,,,agent
24417,SME_05143,2,completed,2010-02-24,192.09,134.74,5.0,97.7,,agent
24418,SME_05143,3,application,2009-12-17,,,,,,mobile_app
24419,SME_05143,3,approved,2009-12-27,,,,,,mobile_app
24420,SME_05143,5,application,2008-01-20,,,,,,mobile_app
24421,SME_05143,5,approved,2008-01-22,,,,,,mobile_app
24422,SME_05143,5,completed,2008-05-30,,,4.0,,,mobile_app
24423,SME_05143,6,application,2010-11-07,,,,,,mobile_app
24424,SME_05143,6,approved,2010-11-09,,,,,,mobile_app
24425,SME_05143,7,application,2007-01-09,3891.53,,,,,mobile_app
24426,SME_05143,7,approved,2007-01-17,3891.53,3506.89,,,,mobile_app
24427,SME_05143,7,completed,2007-05-12,3891.53,3506.89,4.0,92.1,,mobile_app
24428,SME_05143,8,application,2007-12-09,1591.53,,,,,agent
24429,SME_05143,8,approved,2007-12-17,1591.53,1173.0,,,,agent
24430,SME_05144,8,rejected,2018-10-27,3178.46,,,,no_collateral,agent
24431,SME_05145,1,application,2018-04-12,1555.11,,,,,branch
24432,SME_05145,1,approved,2018-04-14,1555.11,1203.48,,,,branch
24433,SME_05145,3,rejected,2016-05-12,,,,,no_collateral,agent
24434,SME_05145,6,application,2018-03-27,,,,,,branch
24435,SME_05145,6,approved,2018-04-04,,,,,,branch
24436,SME_05145,6,defaulted,2018-05-08,,,2.0,,,branch
24437,SME_05145,7,rejected,2015-10-24,833.38,,,,documentation_missing,mobile_app
24438,SME_05145,8,rejected,2014-04-03,1226.97,,,,documentation_missing,mobile_app
24439,SME_05146,1,application,2021-08-15,789.67,,,,,mobile_app
24440,SME_05146,1,approved,2021-08-17,789.67,634.9,,,,mobile_app
24441,SME_05146,1,completed,2022-04-26,789.67,634.9,,95.5,,mobile_app
24442,SME_05146,8,inquiry,2017-10-20,,,,,,agent
24443,SME_05147,3,application,2010-12-09,,,,,,mobile_app
24444,SME_05147,3,approved,2010-12-16,,,,,,mobile_app
24445,SME_05147,3,completed,2011-02-20,,,4.0,,,mobile_app
24446,SME_05147,5,rejected,2009-01-03,,,,,sector_not_eligible,mobile_app
24447,SME_05147,6,application,2011-08-02,,,,,,mobile_app
24448,SME_05147,6,approved,2011-08-11,,,,,,mobile_app
24449,SME_05147,7,rejected,2009-07-30,100.0,,,,no_collateral,agent
24450,SME_05148,5,application,2011-08-28,,,,,,branch
24451,SME_05148,5,approved,2011-09-08,,,,,,branch
24452,SME_05148,8,rejected,2012-06-11,709.93,,,,documentation_missing,branch
24453,SME_05149,1,rejected,2024-01-04,960.97,,,,documentation_missing,agent
24454,SME_05149,5,inquiry,2021-07-05,,,,,,mobile_app
24455,SME_05149,7,application,2025-06-23,1019.97,,,,,mobile_app
24456,SME_05149,7,approved,2025-06-30,1019.97,790.46,,,,mobile_app
24457,SME_05149,7,defaulted,2025-10-13,1019.97,790.46,1.0,40.9,,mobile_app
24458,SME_05150,2,rejected,2022-03-03,132.03,,,,documentation_missing,branch
24459,SME_05150,4,application,2023-01-25,,,,,,branch
24460,SME_05150,4,approved,2023-01-31,,,,,,branch
24461,SME_05150,4,completed,2023-07-05,,,3.0,,,branch
24462,SME_05150,6,application,2022-03-14,,,,,,mobile_app
24463,SME_05150,6,approved,2022-03-20,,,,,,mobile_app
24464,SME_05150,6,completed,2022-07-24,,,3.0,,,mobile_app
24465,SME_01093,4,approved,2016-02-14,,,,,,branch
24466,SME_02105,6,completed,2015-06-13,,,3.0,,,mobile_app
24467,SME_00725,5,approved,2009-05-17,,,,,,mobile_app
24468,SME_04889,3,approved,2011-03-23,,,,,,branch
24469,SME_04966,3,approved,2017-11-22,,,,,,partner
24470,SME_03701,5,rejected,2014-08-30,,,,,no_collateral,branch
24471,SME_03686,5,completed,2012-09-22,,,4.0,,,partner
24472,SME_02797,1,approved,2025-03-28,3324.95,2434.23,,,,agent
24473,SME_02251,4,inquiry,2008-02-21,,,,,,partner
24474,SME_03113,1,completed,2021-09-27,695.94,534.97,4.0,99.1,,mobile_app
24475,SME_04948,4,rejected,2021-08-08,,,,,sector_not_eligible,branch
24476,SME_03330,6,rejected,2019-06-11,,,,,sector_not_eligible,mobile_app
24477,SME_00449,4,approved,2008-04-18,,,,,,mobile_app
24478,SME_04641,6,application,2010-03-31,,,,,,mobile_app
24479,SME_02043,3,application,2021-01-05,,,,,,mobile_app
24480,SME_04435,4,approved,2014-12-10,,,,,,mobile_app
24481,SME_02501,6,completed,2024-12-21,,,5.0,,,mobile_app
24482,SME_00875,8,defaulted,2014-05-16,12268.57,11419.6,1.0,36.1,,mobile_app
24483,SME_01660,6,completed,2013-07-25,,,4.0,,,mobile_app
24484,SME_05010,5,rejected,2023-10-15,,,,,sector_not_eligible,branch
24485,SME_03039,8,approved,2025-08-12,2870.63,2826.53,,,,branch
24486,SME_03484,4,completed,2021-01-26,,,5.0,,,mobile_app
24487,SME_00808,1,completed,2010-08-17,322.97,231.47,5.0,96.2,,mobile_app
24488,SME_00675,8,application,2019-03-02,10867.95,,,,,mobile_app
24489,SME_03687,2,approved,2013-10-05,14443.26,13402.82,,,,mobile_app
24490,SME_01813,5,application,2027-05-14,,,,,,mobile_app
24491,SME_05093,6,approved,2015-04-07,,,,,,mobile_app
24492,SME_04277,2,approved,2009-07-03,481.61,412.99,,,,partner
24493,SME_03397,2,application,2010-05-21,1013.59,,,,,branch
24494,SME_04135,3,completed,2016-05-01,,,5.0,,,branch
24495,SME_00163,8,application,2008-12-28,515.08,,,,,mobile_app
24496,SME_03701,2,inquiry,2013-02-13,,,,,,branch
24497,SME_02814,1,application,2006-05-17,1498.96,,,,,branch
24498,SME_03766,3,completed,2012-02-29,,,3.0,,,branch
24499,SME_01996,5,completed,2018-12-02,,,4.0,,,agent
24500,SME_00925,4,application,2013-03-12,,,,,,mobile_app
24501,SME_01515,3,completed,2010-10-15,,,3.0,,,mobile_app
24502,SME_04791,1,completed,2015-12-20,1529.72,1329.7,4.0,96.8,,branch
24503,SME_02580,6,application,2022-07-21,,,,,,branch
24504,SME_01206,3,rejected,2008-01-18,,,,,insufficient_revenue,mobile_app
24505,SME_00420,2,application,2021-08-22,735.66,,,,,mobile_app
24506,SME_01015,3,inquiry,2010-11-08,,,,,,agent
24507,SME_03425,8,rejected,2008-08-31,1410.17,,,,sector_not_eligible,branch
24508,SME_00047,5,application,2019-09-10,,,,,,branch
24509,SME_02781,8,completed,2017-07-06,2593.61,2506.08,3.0,94.6,,mobile_app
24510,SME_02691,3,approved,2015-08-22,,,,,,mobile_app
24511,SME_03398,4,rejected,2018-12-17,,,,,documentation_missing,mobile_app
24512,SME_03657,5,completed,2009-04-09,,,,,,branch
24513,SME_03172,6,completed,2016-07-04,,,5.0,,,agent
24514,SME_04341,8,completed,2012-10-06,829.76,792.6,5.0,91.1,,mobile_app
24515,SME_02850,1,application,2009-02-09,2338.38,,,,,branch
24516,SME_01246,5,completed,2014-08-21,,,5.0,,,mobile_app
24517,SME_02450,6,application,2010-08-29,,,,,,partner
24518,SME_00874,5,approved,2010-10-16,,,,,,mobile_app
24519,SME_03152,6,approved,2005-08-23,,,,,,agent
24520,SME_03556,1,completed,2014-08-31,4238.03,4738.7918306554975,,98.5,,agent
24521,SME_01476,6,approved,2020-07-28,,,,,,mobile_app
24522,SME_01213,3,inquiry,2011-09-09,,,,,,agent
24523,SME_03463,3,rejected,2007-02-15,,,,,no_collateral,mobile_app
24524,SME_02215,1,approved,2019-05-26,1526.65,1101.99,,,,branch
24525,SME_04383,6,completed,2024-02-04,,,3.0,,,mobile_app
24526,SME_00667,1,application,2024-04-13,625.23,,,,,branch
24527,SME_05038,7,defaulted,2026-09-13,2442.02,1979.96,1.0,38.9,,partner
24528,SME_04604,3,completed,2020-09-07,,,4.0,,,mobile_app
24529,SME_02439,1,completed,2012-10-26,1095.37,815.91,3.0,94.1,,branch
24530,SME_02793,7,rejected,2012-01-22,414.36,,,,documentation_missing,branch
24531,SME_05055,3,application,2010-11-01,,,,,,agent
24532,SME_03339,8,application,2019-06-26,893.16,,,,,agent
24533,SME_03380,5,completed,2017-05-14,,,4.0,,,branch
24534,SME_04010,5,application,2022-12-06,,,,,,agent
24535,SME_00777,2,rejected,2017-07-15,333.35,,,,documentation_missing,mobile_app
24536,SME_02084,2,inquiry,2018-06-27,,,,,,partner
24537,SME_02077,8,application,2022-01-29,2857.92,,,,,partner
24538,SME_03102,8,application,2015-08-12,1514.23,,,,,mobile_app
24539,SME_01720,7,rejected,2009-12-18,1749.58,,,,poor_credit_history,agent
24540,SME_03669,3,inquiry,2011-05-07,,,,,,agent
24541,SME_02217,1,application,2010-12-03,1248.85,,,,,branch
24542,SME_03187,4,application,2018-04-12,,,,,,mobile_app
24543,SME_03897,8,approved,2010-07-18,1253.16,1101.4,,,,partner
24544,SME_04158,4,rejected,2007-01-02,,,,,sector_not_eligible,branch
24545,SME_03097,3,rejected,2011-12-10,,,,,documentation_missing,mobile_app
24546,SME_03298,5,application,2016-02-25,,,,,,mobile_app
24547,SME_04968,6,approved,2016-06-24,,,,,,mobile_app
24548,SME_02319,1,approved,2014-01-20,1374.74,1078.99,,,,branch
24549,SME_02335,6,application,2023-12-25,,,,,,branch
24550,SME_00028,6,rejected,2013-11-16,,,,,insufficient_revenue,branch
24551,SME_03647,6,approved,2009-03-24,,,,,,branch
24552,SME_03219,7,completed,2010-11-11,500.02,486.82,,99.0,,agent
24553,SME_02971,2,approved,2024-11-22,6397.62,4811.68,,,,mobile_app
24554,SME_00346,6,approved,2013-09-14,,,,,,mobile_app
24555,SME_03656,8,approved,2005-12-23,776.58,611.47,,,,mobile_app
24556,SME_00205,5,application,2015-03-25,,,,,,agent
24557,SME_00737,1,approved,2008-04-28,325.27,289.97,,,,branch
24558,SME_03046,3,approved,2021-05-11,,,,,,agent
24559,SME_02293,8,completed,2012-06-29,295.64,290.7,4.0,88.2,,mobile_app
24560,SME_04590,5,approved,2024-03-31,,,,,,branch
24561,SME_03852,6,approved,2009-08-01,,,,,,agent
24562,SME_04197,5,application,2024-03-23,,,,,,branch
24563,SME_04196,6,approved,2011-10-31,,,,,,branch
24564,SME_04461,1,approved,2015-03-11,4471.75,3511.03,,,,mobile_app
24565,SME_02824,1,approved,2013-08-11,4542.98,3200.16,,,,mobile_app
24566,SME_00371,6,completed,2010-09-03,,,5.0,,,mobile_app
24567,SME_04554,3,defaulted,2014-01-14,,,1.0,,,branch
24568,SME_02449,6,completed,2012-03-08,,,3.0,,,branch
24569,SME_02502,7,application,2015-10-20,572.6,,,,,mobile_app
24570,SME_00674,1,approved,2008-03-16,1453.45,1412.98,,,,branch
24571,SME_00193,1,application,2023-03-31,23489.29,,,,,partner
24572,SME_04395,6,inquiry,2021-03-08,,,,,,partner
24573,SME_00168,1,application,2014-12-08,705.23,,,,,branch
24574,SME_00160,6,application,2015-08-16,,,,,,mobile_app
24575,SME_04919,6,approved,2017-05-20,,,,,,mobile_app
24576,SME_04506,7,inquiry,2009-03-23,,,,,,partner
24577,SME_01248,4,inquiry,2009-10-11,,,,,,mobile_app
24578,SME_01822,4,application,2020-07-14,,,,,,mobile_app
24579,SME_00560,5,application,2012-03-02,,,,,,branch
24580,SME_04394,6,application,2019-04-12,,,,,,mobile_app
24581,SME_04462,6,approved,2018-07-19,,,,,,mobile_app
24582,SME_02645,1,completed,2009-09-07,1252.7,1233.98,3.0,94.0,,branch
24583,SME_03873,1,approved,2019-12-03,12057.64,8556.08,,,,mobile_app
24584,SME_04555,5,application,2014-03-26,,,,,,mobile_app
24585,SME_01973,1,approved,2008-03-22,182.51,142.81,,,,mobile_app
24586,SME_02863,8,defaulted,2007-09-27,365.92,345.85,1.0,13.9,,mobile_app
24587,SME_03527,6,application,2016-08-08,,,,,,mobile_app
24588,SME_00280,8,inquiry,2022-01-22,,,,,,partner
24589,SME_00367,2,application,2013-05-03,1132.69,,,,,mobile_app
24590,SME_04350,8,approved,2021-05-29,430.3,338.94,,,,mobile_app
24591,SME_01257,6,approved,2022-05-24,,,,,,mobile_app
24592,SME_03839,8,application,2014-09-18,347.05,,,,,mobile_app
24593,SME_02981,4,application,2021-09-25,,,,,,branch
24594,SME_00145,6,completed,2018-10-01,,,5.0,,,mobile_app
24595,SME_04692,3,completed,2014-10-10,,,4.0,,,mobile_app
24596,SME_02778,4,approved,2021-10-01,,,,,,branch
24597,SME_03074,1,completed,2012-02-14,278.76,200.55,3.0,96.2,,branch
24598,SME_02713,1,application,2018-11-18,4652.96,,,,,mobile_app
24599,SME_01814,2,completed,2012-07-20,2763.84,2515.19,5.0,87.0,,branch
24600,SME_03264,8,inquiry,2021-01-08,,,,,,partner
24601,SME_00154,7,completed,2022-01-03,1195.18,1124.84,3.0,90.7,,mobile_app
24602,SME_04093,3,approved,2015-03-26,,,,,,mobile_app
24603,SME_00862,8,completed,2016-05-31,1856.25,1599.33,4.0,86.1,,agent
24604,SME_03446,8,application,2013-01-29,363.91,,,,,mobile_app
24605,SME_00530,4,application,2009-09-03,,,,,,branch
24606,SME_02075,5,approved,2021-09-25,,,,,,branch
24607,SME_02288,8,completed,2014-08-12,800.29,617.96,4.0,97.0,,mobile_app
24608,SME_02031,5,approved,2024-09-19,,,,,,branch
24609,SME_02900,6,approved,2021-05-05,,,,,,branch
24610,SME_00663,1,application,2008-01-26,3654.56,,,,,mobile_app
24611,SME_04018,3,inquiry,2009-12-02,,,,,,mobile_app
24612,SME_00923,2,completed,2014-06-14,645.39,585.76,3.0,93.4,,branch
24613,SME_03288,4,completed,2023-12-01,,,4.0,,,agent
24614,SME_03886,8,completed,2015-06-17,4333.44,3657.42,4.0,87.1,,agent
24615,SME_02201,5,rejected,2014-12-12,,,,,no_collateral,mobile_app
24616,SME_00268,4,application,2024-11-09,,,,,,branch
24617,SME_03755,8,completed,2025-10-26,300.78,212.78,4.0,88.0,,branch
24618,SME_01819,5,approved,2013-01-25,,,,,,mobile_app
24619,SME_03525,8,application,2022-04-10,410.25,,,,,branch
24620,SME_04580,6,approved,2015-09-05,,,,,,mobile_app
24621,SME_04629,2,completed,2011-06-11,10312.69,8819.43,5.0,93.3,,branch
24622,SME_02425,6,approved,2008-12-21,,,,,,agent
24623,SME_02171,2,approved,2013-03-15,2725.89,2465.49,,,,branch
24624,SME_04317,6,application,2011-08-31,,,,,,mobile_app
24625,SME_02208,3,approved,2019-12-11,,,,,,agent
24626,SME_05048,2,approved,2021-01-10,840.87,601.9,,,,mobile_app
24627,SME_00398,6,application,2019-11-14,,,,,,agent
24628,SME_02700,1,approved,2010-08-05,822.7,609.77,,,,mobile_app
24629,SME_02406,1,defaulted,2023-01-23,803.75,670.12,1.0,11.2,,mobile_app
24630,SME_01486,1,approved,2016-02-21,2400.61,1800.09,,,,branch
24631,SME_02791,1,completed,2013-12-21,1610.91,1321.73,4.0,99.4,,branch
24632,SME_02552,1,approved,2014-06-03,963.3,691.31,,,,mobile_app
24633,SME_03922,5,application,2010-11-25,,,,,,mobile_app
24634,SME_05076,6,approved,2016-10-07,,,,,,branch
24635,SME_00162,1,approved,2010-08-03,6534.25,5830.76,,,,branch
24636,SME_02298,3,application,2009-08-26,,,,,,agent
24637,SME_01810,1,completed,2010-01-06,7889.01,6141.74,4.0,93.3,,mobile_app
24638,SME_00124,6,application,2022-10-09,,,,,,branch
24639,SME_01555,5,approved,2010-11-26,,,,,,branch
24640,SME_03656,3,application,2007-02-07,,,,,,mobile_app
24641,SME_00837,5,rejected,2007-06-03,,,,,documentation_missing,mobile_app
24642,SME_00828,5,application,2025-02-12,,,,,,mobile_app
24643,SME_02298,6,completed,2008-08-25,,,4.0,,,mobile_app
24644,SME_02347,6,approved,2024-07-02,,,,,,mobile_app
24645,SME_01815,1,approved,2023-09-04,540.86,405.39,,,,mobile_app
24646,SME_00818,3,completed,2020-03-09,,,3.0,,,agent
24647,SME_03212,6,approved,2010-04-21,,,,,,mobile_app
24648,SME_03141,1,approved,2023-05-02,754.87,597.54,,,,branch
24649,SME_04747,1,application,2015-03-21,484.18,,,,,mobile_app
24650,SME_00928,4,approved,2022-03-06,,,,,,agent
24651,SME_03269,1,approved,2022-07-18,152.5,125.76,,,,branch
24652,SME_03112,1,rejected,2016-04-08,9541.45,,,,poor_credit_history,mobile_app
24653,SME_04197,1,completed,2024-08-14,5826.54,4772.33,3.0,93.1,,mobile_app
24654,SME_00239,7,rejected,2007-10-24,100.0,,,,poor_credit_history,mobile_app
24655,SME_01858,1,inquiry,2015-04-21,,,,,,partner
24656,SME_01644,4,completed,2019-07-02,,,5.0,,,branch
24657,SME_03772,3,rejected,2023-06-06,,,,,sector_not_eligible,branch
24658,SME_03979,5,completed,2016-03-17,,,4.0,,,mobile_app
24659,SME_04741,6,application,2014-03-13,,,,,,agent
24660,SME_02846,2,rejected,2023-08-19,521.27,,,,no_collateral,mobile_app
24661,SME_01624,5,completed,2015-03-20,,,,,,agent
24662,SME_02606,7,application,2012-03-09,10224.71,,,,,branch
24663,SME_00245,6,application,2014-09-16,,,,,,mobile_app
24664,SME_00607,2,approved,2015-11-07,2019.31,1484.06,,,,mobile_app
24665,SME_03271,2,completed,2019-01-20,705.19,519.49,4.0,86.7,,mobile_app
24666,SME_02004,7,rejected,2019-11-15,1006.37,,,,poor_credit_history,mobile_app
24667,SME_01973,1,application,2008-03-20,182.51,,,,,mobile_app
24668,SME_02705,8,inquiry,2009-10-25,,,,,,mobile_app
24669,SME_01931,6,completed,2009-06-06,,,5.0,,,branch
24670,SME_01080,1,completed,2019-12-07,3000.41,2916.54,4.0,94.3,,partner
24671,SME_03127,2,completed,2025-07-02,6107.6,4477.11,5.0,94.0,,mobile_app
24672,SME_03862,5,approved,2014-06-29,,,,,,agent
24673,SME_04230,6,rejected,2013-02-20,,,,,documentation_missing,mobile_app
24674,SME_00911,6,application,2008-03-07,,,,,,mobile_app
24675,SME_04741,8,rejected,2010-02-16,100.0,,,,documentation_missing,branch
24676,SME_00670,4,approved,2017-01-02,,,,,,mobile_app
24677,SME_03533,3,approved,2006-02-06,,,,,,branch
24678,SME_01575,6,completed,2015-06-16,,,3.0,,,mobile_app
24679,SME_03632,4,inquiry,2007-11-19,,,,,,partner
24680,SME_00559,1,completed,2015-10-27,6548.24,5407.33,,95.7,,branch
24681,SME_02266,1,application,2021-11-13,1760.59,,,,,branch
